TP9,AF7,AF8,TP10,board_ts,unix_ts
-21.97265625,615.234375,756.8359375,-22.4609375,1758405233.636773,1758405233.6649265
-27.34375,44.921875,319.82421875,-24.90234375,1758405233.6405191,1758405233.6688328
-24.4140625,-566.89453125,-67.3828125,-17.08984375,1758405233.644265,1758405233.672739
-17.578125,353.02734375,709.9609375,-20.99609375,1758405233.6480107,1758405233.6766453
-14.6484375,679.6875,918.9453125,-25.87890625,1758405233.6517568,1758405233.6805515
-20.5078125,345.703125,627.9296875,-23.92578125,1758405233.655475,1758405233.6844578
-24.4140625,405.76171875,665.52734375,-20.99609375,1758405233.659193,1758405233.688364
-15.13671875,387.6953125,640.625,-24.90234375,1758405233.662911,1758405233.6922703
-19.04296875,141.6015625,525.87890625,-27.83203125,1758405233.666629,1758405233.6961765
-22.4609375,-62.01171875,495.60546875,-24.4140625,1758405233.6703472,1758405233.7000828
-26.3671875,-213.8671875,483.88671875,-17.08984375,1758405233.6740654,1758405233.703989
-28.80859375,147.4609375,784.66796875,-26.3671875,1758405233.6777835,1758405233.7078953
-19.53125,468.75,999.51171875,-29.296875,1758405233.6815016,1758405233.7118015
-3.41796875,-234.375,594.23828125,-13.18359375,1758405233.6852198,1758405233.7157078
-8.30078125,-152.34375,636.71875,-22.94921875,1758405233.6889377,1758405233.719614
-22.4609375,694.82421875,999.51171875,-31.73828125,1758405233.6926558,1758405233.7235203
-18.5546875,416.015625,914.0625,-26.3671875,1758405233.696374,1758405233.7274265
-13.671875,257.32421875,889.16015625,-20.5078125,1758405233.700132,1758405233.7313328
-16.6015625,542.48046875,968.26171875,-20.99609375,1758405233.7038898,1758405233.735239
-25.390625,590.8203125,998.53515625,-21.97265625,1758405233.7076478,1758405233.7391453
-33.69140625,279.78515625,871.09375,-23.4375,1758405233.7114055,1758405233.7430515
-23.4375,151.85546875,845.703125,-25.87890625,1758405233.7151635,1758405233.7469578
-30.2734375,164.55078125,870.60546875,-22.94921875,1758405233.7189214,1758405233.750864
-32.2265625,38.0859375,829.1015625,-20.99609375,1758405233.7226794,1758405233.7547703
-23.4375,-261.23046875,606.4453125,-17.578125,1758405233.7264373,1758405233.7586765
-16.11328125,-781.25,294.43359375,-19.04296875,1758405233.730195,1758405233.7625828
-17.08984375,45.41015625,803.7109375,-25.87890625,1758405233.733953,1758405233.766489
-17.08984375,685.05859375,999.51171875,-25.87890625,1758405233.737711,1758405233.7703953
-6.8359375,290.52734375,819.3359375,-27.34375,1758405233.741469,1758405233.7743015
-10.7421875,342.28515625,862.79296875,-30.76171875,1758405233.7452302,1758405233.7782078
-22.94921875,624.51171875,999.51171875,-33.203125,1758405233.7489915,1758405233.782114
-34.1796875,481.4453125,865.234375,-27.83203125,1758405233.7527528,1758405233.7860203
-32.2265625,234.86328125,610.3515625,-27.34375,1758405233.7565143,1758405233.7899265
-23.92578125,299.31640625,640.13671875,-27.83203125,1758405233.7602756,1758405233.7938328
-20.99609375,144.53125,541.50390625,-31.25,1758405233.764037,1758405233.797739
-15.625,80.56640625,537.59765625,-26.3671875,1758405233.7677982,1758405233.8016453
-9.765625,-512.20703125,59.08203125,-11.71875,1758405233.7715595,1758405233.8055515
-14.6484375,-518.06640625,131.34765625,-17.578125,1758405233.775321,1758405233.8094578
-18.06640625,544.921875,999.51171875,-29.296875,1758405233.7790823,1758405233.813364
-14.6484375,430.6640625,794.43359375,-28.3203125,1758405233.7828436,1758405233.8172703
-4.8828125,96.19140625,492.1875,-27.34375,1758405233.786605,1758405233.8211765
3.41796875,378.41796875,680.6640625,-26.85546875,1758405233.7903671,1758405233.8250828
2.44140625,639.16015625,814.453125,-29.296875,1758405233.7941291,1758405233.828989
-2.9296875,215.8203125,452.63671875,-32.2265625,1758405233.7978914,1758405233.8328953
-8.30078125,-109.86328125,243.65234375,-29.296875,1758405233.8016536,1758405233.8368015
1.953125,349.12109375,576.171875,-26.3671875,1758405233.8054156,1758405233.8407078
13.18359375,291.50390625,527.34375,-25.390625,1758405233.8091779,1758405233.844614
1.953125,-298.33984375,130.37109375,-15.625,1758405233.8129401,1758405233.8485203
-4.39453125,-582.03125,-48.33984375,-3.41796875,1758405233.8167021,1758405233.8524265
-11.23046875,172.8515625,542.48046875,-4.8828125,1758405233.8204644,1758405233.8563328
-25.390625,441.40625,627.9296875,-5.37109375,1758405233.8242266,1758405233.860239
-16.11328125,-202.63671875,155.2734375,-4.39453125,1758405233.8279886,1758405233.8641453
8.7890625,-169.43359375,264.16015625,2.9296875,1758405233.8317509,1758405233.8680515
17.08984375,469.23828125,671.38671875,7.32421875,1758405233.8366318,1758405233.8719578
-5.37109375,459.47265625,577.63671875,-18.5546875,1758405233.8415124,1758405233.875864
-15.13671875,172.36328125,320.80078125,-32.2265625,1758405233.8463933,1758405233.8797703
-20.5078125,277.83203125,408.69140625,-25.390625,1758405233.8512743,1758405233.8836765
-20.5078125,376.46484375,485.83984375,-21.484375,1758405233.856155,1758405233.8875828
-20.5078125,63.96484375,262.6953125,-26.85546875,1758405233.8610358,1758405233.891489
-28.3203125,-589.35546875,-165.52734375,-34.1796875,1758405233.8659167,1758405233.8953953
-37.59765625,-353.515625,101.5625,-40.0390625,1758405233.8707974,1758405233.8993015
-54.19921875,505.859375,750.9765625,-51.7578125,1758405233.8756783,1758405233.9032078
-46.38671875,298.33984375,537.109375,-44.921875,1758405233.8805592,1758405233.907114
-34.66796875,80.078125,390.625,-28.80859375,1758405233.8854399,1758405233.9110203
-35.15625,389.16015625,633.30078125,-27.83203125,1758405233.8903208,1758405233.9149265
-28.80859375,242.67578125,493.65234375,-26.3671875,1758405233.8940485,1758405233.9188328
-26.3671875,-271.97265625,118.65234375,-20.5078125,1758405233.8977761,1758405233.922739
-35.15625,-382.32421875,106.93359375,-31.25,1758405233.9015038,1758405233.9266453
-39.55078125,125.0,522.4609375,-34.1796875,1758405233.9052315,1758405233.9305515
-40.52734375,437.01171875,709.47265625,-37.109375,1758405233.9089592,1758405233.9344578
-36.62109375,-182.12890625,212.890625,-28.80859375,1758405233.9126868,1758405233.938364
-26.3671875,-466.796875,83.49609375,-12.20703125,1758405233.9164143,1758405233.9422703
-21.484375,250.0,662.59765625,-18.06640625,1758405233.920142,1758405233.9461765
-13.18359375,542.96875,798.828125,-26.3671875,1758405233.9238696,1758405233.9500828
-13.671875,-122.0703125,250.9765625,-17.578125,1758405233.9275973,1758405233.953989
-28.80859375,-306.15234375,160.64453125,-12.20703125,1758405233.931325,1758405233.9578953
-31.25,385.7421875,654.78515625,-22.4609375,1758405233.9350526,1758405233.9618015
-35.64453125,-216.30859375,87.40234375,-31.73828125,1758405246.4750543,1758405246.5450246
-41.50390625,-31.73828125,263.671875,-51.7578125,1758405246.4788446,1758405246.548931
-28.80859375,129.8828125,340.8203125,-50.29296875,1758405246.482635,1758405246.5528371
-21.484375,-60.546875,234.375,-29.78515625,1758405246.4864254,1758405246.5567434
-16.6015625,-266.6015625,139.16015625,-19.53125,1758405246.4902158,1758405246.5606496
-5.859375,-386.71875,95.21484375,-10.25390625,1758405246.4940062,1758405246.564556
2.44140625,-243.1640625,207.51953125,-5.859375,1758405246.4977963,1758405246.5684621
9.27734375,-167.48046875,307.12890625,0.48828125,1758405246.5015867,1758405246.5723684
7.8125,-902.34375,-357.91015625,16.6015625,1758405246.505377,1758405246.5762746
-5.37109375,-513.671875,-21.484375,0.0,1758405246.5091674,1758405246.580181
11.23046875,261.71875,734.375,3.90625,1758405246.5129578,1758405246.5840871
26.85546875,-123.046875,408.203125,32.71484375,1758405246.5167482,1758405246.5879934
21.97265625,-242.67578125,308.59375,26.85546875,1758405246.520494,1758405246.5918996
22.4609375,142.578125,553.22265625,17.08984375,1758405246.5242398,1758405246.595806
33.203125,124.51171875,524.4140625,36.62109375,1758405246.5279856,1758405246.5997121
40.0390625,-180.6640625,320.3125,46.875,1758405246.5317314,1758405246.6036184
33.203125,-168.9453125,297.8515625,39.55078125,1758405246.5354772,1758405246.6075246
45.8984375,-233.88671875,230.95703125,41.9921875,1758405246.5392227,1758405246.611431
42.96875,-371.09375,231.4453125,34.1796875,1758405246.5429685,1758405246.6153371
30.2734375,-685.05859375,-118.1640625,43.45703125,1758405246.5467143,1758405246.6192434
13.18359375,-604.00390625,-104.98046875,30.76171875,1758405246.55046,1758405246.6231496
2.9296875,89.84375,563.96484375,12.6953125,1758405246.554206,1758405246.627056
17.578125,-135.7421875,349.609375,32.2265625,1758405246.5579517,1758405246.6309621
16.6015625,-473.6328125,98.14453125,29.78515625,1758405246.5616975,1758405246.6348684
8.7890625,-139.6484375,375.9765625,23.4375,1758405246.565437,1758405246.6387746
6.34765625,246.58203125,570.3125,22.94921875,1758405246.5691764,1758405246.642681
13.671875,-40.52734375,204.58984375,31.73828125,1758405246.572916,1758405246.6465871
8.7890625,-262.6953125,62.5,18.5546875,1758405246.5766556,1758405246.6504934
11.23046875,-56.640625,246.09375,13.18359375,1758405246.580395,1758405246.6543996
17.08984375,-239.2578125,88.8671875,19.04296875,1758405246.5841346,1758405246.658306
14.16015625,-599.609375,-152.83203125,25.87890625,1758405246.5878742,1758405246.6622121
6.34765625,-771.484375,-338.37890625,34.1796875,1758405246.5916135,1758405246.6661184
-4.39453125,-245.1171875,156.25,8.30078125,1758405246.5953531,1758405246.6700246
6.34765625,169.921875,538.0859375,9.27734375,1758405246.5990927,1758405246.673931
18.06640625,-191.89453125,209.9609375,15.13671875,1758405246.602832,1758405246.6778371
9.27734375,-246.58203125,125.9765625,1.953125,1758405246.6065717,1758405246.6817434
6.34765625,-182.12890625,150.87890625,6.34765625,1758405246.6141067,1758405246.6856496
17.578125,-141.11328125,250.0,16.11328125,1758405246.6216414,1758405246.689556
34.1796875,-408.203125,78.61328125,27.34375,1758405246.6291764,1758405246.6934621
22.94921875,-548.828125,-10.7421875,26.85546875,1758405246.6367111,1758405246.6973684
35.64453125,-35.64453125,324.70703125,33.69140625,1758405246.644246,1758405246.7012746
62.98828125,-146.484375,223.6328125,48.828125,1758405246.651781,1758405246.705181
35.15625,-737.3046875,-341.796875,41.50390625,1758405246.6593158,1758405246.7090871
-3.90625,-659.1796875,-367.1875,16.11328125,1758405246.6668508,1758405246.7129934
3.90625,118.1640625,375.0,0.9765625,1758405246.6743855,1758405246.7168996
28.80859375,100.5859375,311.5234375,34.66796875,1758405246.6819205,1758405246.720806
20.01953125,-141.6015625,100.5859375,49.31640625,1758405246.6894553,1758405246.7247121
13.671875,40.0390625,221.6796875,41.015625,1758405246.6969903,1758405246.7286184
20.99609375,240.234375,306.640625,31.25,1758405246.6972172,1758405246.7325246
26.85546875,72.265625,144.04296875,25.390625,1758405246.6974442,1758405246.736431
22.94921875,-306.640625,-156.25,34.66796875,1758405246.6976714,1758405246.7403371
15.13671875,-225.09765625,-89.84375,31.25,1758405246.6978984,1758405246.7442434
19.53125,109.375,95.703125,21.484375,1758405246.6981254,1758405246.7481496
40.0390625,-292.48046875,-211.9140625,30.76171875,1758405246.6983523,1758405246.752056
27.83203125,-567.87109375,-370.1171875,30.76171875,1758405246.6985793,1758405246.7559621
19.04296875,-15.13671875,42.48046875,25.390625,1758405246.6988063,1758405246.7598684
34.66796875,281.25,226.5625,37.109375,1758405246.6990333,1758405246.7637746
40.0390625,-178.22265625,-142.578125,43.45703125,1758405246.6992605,1758405246.767681
32.71484375,-386.23046875,-287.59765625,37.59765625,1758405246.6994874,1758405246.7715871
23.4375,131.8359375,36.62109375,29.78515625,1758405246.6997144,1758405246.7754934
33.69140625,238.76953125,78.61328125,33.69140625,1758405246.704368,1758405246.7793996
41.015625,-275.390625,-306.15234375,42.96875,1758405246.7090216,1758405246.783306
32.2265625,-322.265625,-298.828125,48.33984375,1758405246.7136753,1758405246.7872121
29.78515625,231.93359375,112.79296875,52.24609375,1758405246.7183287,1758405246.7911184
42.96875,234.375,38.57421875,47.36328125,1758405246.7229824,1758405246.7950246
57.6171875,-380.859375,-423.828125,60.05859375,1758405246.7276359,1758405246.798931
65.4296875,-1000.0,-1000.0,71.2890625,1758405246.7322896,1758405246.8028371
48.33984375,-563.96484375,-492.1875,46.38671875,1758405246.7369432,1758405246.8067434
41.015625,244.140625,391.6015625,36.1328125,1758405246.7415967,1758405246.8106496
44.921875,29.78515625,203.125,44.43359375,1758405246.7462504,1758405246.814556
43.9453125,118.1640625,304.6875,46.875,1758405246.7509038,1758405246.8184621
44.921875,450.1953125,545.8984375,50.78125,1758405246.7555575,1758405246.8223684
44.43359375,290.0390625,424.31640625,63.4765625,1758405246.7606182,1758405246.8262746
45.8984375,62.5,287.109375,61.03515625,1758405246.7656786,1758405246.830181
39.0625,267.578125,403.3203125,51.7578125,1758405246.770739,1758405246.8340871
42.96875,478.515625,512.20703125,53.22265625,1758405246.7757998,1758405246.8379934
59.5703125,211.42578125,309.5703125,47.36328125,1758405246.7808604,1758405246.8418996
48.828125,-316.40625,-45.8984375,58.59375,1758405246.7859209,1758405246.845806
38.0859375,-74.70703125,132.32421875,52.734375,1758405246.7909813,1758405246.8497121
54.19921875,230.46875,312.5,51.26953125,1758405246.796042,1758405246.8536184
60.05859375,-216.30859375,-53.7109375,73.2421875,1758405246.8011026,1758405246.8575246
47.36328125,-748.53515625,-509.765625,66.89453125,1758405246.806163,1758405246.861431
38.57421875,-108.3984375,-13.671875,34.66796875,1758405246.8112235,1758405246.8653371
42.48046875,494.62890625,369.62890625,25.390625,1758405246.8162842,1758405246.8692434
42.48046875,107.421875,41.50390625,38.0859375,1758405246.8188148,1758405246.8731496
32.71484375,136.23046875,103.02734375,38.57421875,1758405246.8213456,1758405246.877056
40.52734375,498.53515625,302.24609375,37.109375,1758405246.8238761,1758405246.8809621
62.5,490.234375,245.1171875,42.96875,1758405246.8264067,1758405246.8848684
61.5234375,141.6015625,-42.48046875,42.48046875,1758405246.8289375,1758405246.8887746
52.734375,-134.765625,-227.05078125,36.1328125,1758405246.831468,1758405246.892681
49.31640625,22.94921875,-65.91796875,26.85546875,1758405246.8339987,1758405246.8965871
49.8046875,301.26953125,133.30078125,36.62109375,1758405246.8365295,1758405246.9004934
48.828125,72.75390625,-8.30078125,47.8515625,1758405246.83906,1758405246.9043996
43.45703125,113.76953125,-8.7890625,51.26953125,1758405246.8415906,1758405246.908306
55.17578125,151.3671875,-6.8359375,51.7578125,1758405246.8441215,1758405246.9122121
59.5703125,119.140625,26.85546875,42.48046875,1758405246.846652,1758405246.9161184
70.80078125,-456.54296875,-390.625,54.6875,1758405246.8515437,1758405246.9200246
65.4296875,-610.3515625,-461.42578125,52.734375,1758405246.8564353,1758405246.923931
54.6875,516.11328125,374.51171875,44.921875,1758405246.861327,1758405246.9278371
71.2890625,541.50390625,330.56640625,62.98828125,1758405246.8662186,1758405246.9317434
84.9609375,248.53515625,99.609375,69.82421875,1758405246.8711102,1758405246.9356496
83.49609375,168.9453125,70.80078125,68.84765625,1758405246.8760018,1758405246.939556
66.40625,362.79296875,228.515625,61.5234375,1758405246.8808932,1758405246.9434621
72.75390625,348.14453125,146.484375,73.2421875,1758405246.8857849,1758405246.9473684
78.125,-289.0625,-290.0390625,73.2421875,1758405246.8906765,1758405246.9512746
67.3828125,205.078125,167.96875,49.8046875,1758405246.8955681,1758405246.955181
73.73046875,724.609375,506.8359375,59.08203125,1758405246.9004598,1758405246.9590871
81.0546875,365.72265625,172.36328125,70.3125,1758405246.9053514,1758405246.9629934
83.49609375,104.98046875,-0.9765625,72.265625,1758405246.908013,1758405246.9668996
91.796875,356.93359375,234.86328125,69.82421875,1758405246.9106746,1758405246.970806
95.21484375,706.0546875,450.68359375,65.4296875,1758405246.9133363,1758405246.9747121
94.7265625,163.57421875,21.97265625,78.61328125,1758405246.915998,1758405246.9786184
93.26171875,-37.109375,-76.171875,76.171875,1758405246.9186594,1758405246.9825246
97.16796875,322.265625,211.9140625,68.84765625,1758405246.9213212,1758405246.986431
104.4921875,282.2265625,179.6875,68.359375,1758405246.9239829,1758405246.9903371
99.609375,-263.18359375,-222.16796875,70.80078125,1758405246.9266443,1758405246.9942434
89.84375,-251.953125,-135.25390625,83.49609375,1758405246.929306,1758405246.9981496
86.9140625,596.19140625,464.84375,69.3359375,1758405246.9319677,1758405247.002056
90.8203125,583.984375,358.88671875,63.96484375,1758405246.9346292,1758405247.0059621
90.33203125,106.4453125,-4.8828125,76.171875,1758405246.937291,1758405247.0098684
85.44921875,244.62890625,96.6796875,87.890625,1758405246.9409626,1758405247.0137746
84.9609375,714.84375,414.55078125,97.16796875,1758405246.9446344,1758405247.017681
83.0078125,462.890625,138.671875,99.609375,1758405246.948306,1758405247.0215871
79.58984375,147.94921875,-94.7265625,97.16796875,1758405246.9519777,1758405247.0254934
73.73046875,400.87890625,70.80078125,88.8671875,1758405246.9556496,1758405247.0293996
76.171875,299.31640625,-80.078125,87.40234375,1758405246.9593213,1758405247.033306
86.9140625,-63.96484375,-352.5390625,89.35546875,1758405246.962993,1758405247.0372121
82.51953125,-627.9296875,-743.1640625,87.890625,1758405246.9666648,1758405247.0411184
62.5,-175.78125,-375.0,62.01171875,1758405246.9703364,1758405247.0450246
81.0546875,624.0234375,186.5234375,66.89453125,1758405246.974008,1758405247.048931
88.37890625,301.7578125,-107.91015625,94.7265625,1758405246.97768,1758405247.0528371
76.66015625,172.36328125,-220.703125,97.16796875,1758405246.9813516,1758405247.0567434
82.03125,464.84375,-18.5546875,73.2421875,1758405246.9863594,1758405247.0606496
73.73046875,518.06640625,22.4609375,60.05859375,1758405246.991367,1758405247.064556
65.91796875,237.79296875,-163.57421875,71.77734375,1758405246.9963748,1758405247.0684621
58.10546875,269.53125,-69.82421875,67.87109375,1758405247.0013826,1758405247.0723684
69.82421875,391.6015625,50.29296875,66.89453125,1758405247.0063903,1758405247.0762746
74.21875,179.19921875,-99.12109375,76.171875,1758405247.0113978,1758405247.080181
86.42578125,-474.609375,-569.3359375,90.8203125,1758405247.0164056,1758405247.0840871
74.70703125,-762.6953125,-726.5625,90.33203125,1758405247.0214133,1758405247.0879934
40.0390625,209.9609375,194.3359375,61.5234375,1758405247.026421,1758405247.0918996
59.08203125,464.35546875,363.76953125,63.4765625,1758405247.0314288,1758405247.095806
66.89453125,203.125,97.65625,78.61328125,1758405247.0364366,1758405247.0997121
71.2890625,414.55078125,294.921875,71.2890625,1758405247.0414443,1758405247.1036184
73.2421875,612.3046875,393.06640625,66.40625,1758405247.0451467,1758405247.1075246
75.68359375,362.3046875,167.48046875,73.2421875,1758405247.048849,1758405247.111431
72.75390625,156.73828125,67.3828125,74.21875,1758405247.0525517,1758405247.1153371
67.87109375,335.9375,238.28125,64.453125,1758405247.0562541,1758405247.1192434
70.3125,392.08984375,267.578125,60.05859375,1758405247.0599566,1758405247.1231496
73.73046875,14.16015625,0.9765625,72.265625,1758405247.063659,1758405247.127056
64.453125,-200.1953125,-120.60546875,77.63671875,1758405247.0673614,1758405247.1309621
58.10546875,107.421875,133.30078125,69.82421875,1758405247.0710638,1758405247.1348684
63.4765625,254.39453125,239.74609375,54.19921875,1758405247.0747662,1758405247.1387746
58.59375,139.6484375,149.90234375,54.6875,1758405247.0784688,1758405247.142681
69.3359375,-742.1875,-501.46484375,80.56640625,1758405247.0821712,1758405247.1465871
55.6640625,-305.17578125,-104.98046875,52.734375,1758405247.0858736,1758405247.1504934
53.22265625,562.01171875,588.37890625,45.41015625,1758405247.0896866,1758405247.1543996
61.03515625,279.78515625,343.75,63.4765625,1758405247.0935,1758405247.158306
59.5703125,270.01953125,327.1484375,56.15234375,1758405247.097313,1758405247.1622121
61.5234375,599.12109375,566.40625,49.31640625,1758405247.1011262,1758405247.1661184
65.91796875,550.78125,479.00390625,51.26953125,1758405247.1049392,1758405247.1700246
71.2890625,0.9765625,61.03515625,55.6640625,1758405247.1087523,1758405247.173931
63.96484375,-114.74609375,48.828125,40.0390625,1758405247.1125655,1758405247.1778371
49.8046875,410.64453125,491.2109375,37.109375,1758405247.1163785,1758405247.1817434
56.15234375,589.84375,624.51171875,47.36328125,1758405247.1201918,1758405247.1856496
53.22265625,-123.046875,113.28125,52.24609375,1758405247.1240048,1758405247.189556
39.0625,-403.80859375,-3.41796875,46.38671875,1758405247.127818,1758405247.1934621
41.9921875,392.08984375,648.92578125,33.203125,1758405247.1316311,1758405247.1973684
57.6171875,539.0625,766.6015625,37.109375,1758405247.1353738,1758405247.2012746
50.29296875,104.00390625,464.35546875,43.45703125,1758405247.1391165,1758405247.205181
20.5078125,261.23046875,560.05859375,28.80859375,1758405247.1428595,1758405247.2090871
21.484375,645.01953125,802.24609375,23.4375,1758405247.1466022,1758405247.2129934
38.0859375,384.27734375,537.109375,39.0625,1758405247.1503448,1758405247.2168996
38.0859375,-63.96484375,182.6171875,37.59765625,1758405247.1540875,1758405247.220806
19.04296875,63.96484375,292.96875,35.15625,1758405247.1578302,1758405247.2247121
16.6015625,504.8828125,532.2265625,32.2265625,1758405247.161573,1758405247.2286184
37.59765625,219.7265625,253.41796875,45.8984375,1758405247.1653156,1758405247.2325246
50.29296875,-452.1484375,-184.5703125,62.5,1758405247.1690586,1758405247.236431
31.73828125,203.125,386.71875,35.64453125,1758405247.1728013,1758405247.2403371
25.390625,747.0703125,730.95703125,28.80859375,1758405247.176544,1758405247.2442434
28.80859375,183.10546875,256.34765625,36.62109375,1758405247.180307,1758405247.2481496
30.2734375,138.671875,238.76953125,20.5078125,1758405247.1840696,1758405247.252056
30.76171875,685.546875,616.2109375,26.85546875,1758405247.1878324,1758405247.2559621
27.34375,710.9375,574.21875,35.64453125,1758405247.1915953,1758405247.2598684
30.76171875,212.890625,198.2421875,28.80859375,1758405247.1953583,1758405247.2637746
39.55078125,-127.9296875,0.48828125,37.109375,1758405247.199121,1758405247.267681
36.62109375,188.4765625,273.92578125,30.76171875,1758405247.2028837,1758405247.2715871
41.50390625,665.52734375,596.6796875,28.80859375,1758405247.2066467,1758405247.2754934
61.03515625,-81.0546875,29.296875,61.5234375,1758405247.2104096,1758405247.2793996
68.84765625,-358.88671875,-137.6953125,83.984375,1758405247.2141724,1758405247.283306
74.70703125,653.3203125,614.2578125,62.5,1758405247.217935,1758405247.2872121
52.24609375,625.0,558.10546875,31.73828125,1758405247.221698,1758405247.2911184
32.71484375,305.6640625,311.5234375,14.6484375,1758405247.2254062,1758405247.2950246
26.85546875,528.3203125,476.5625,9.765625,1758405247.229114,1758405247.298931
41.9921875,679.19921875,548.33984375,20.99609375,1758405247.2328222,1758405247.3028371
39.0625,279.78515625,266.11328125,20.99609375,1758405247.23653,1758405247.3067434
21.97265625,-53.7109375,94.7265625,16.6015625,1758405247.2402382,1758405247.3106496
17.578125,3.90625,208.49609375,14.6484375,1758405247.243946,1758405247.314556
14.6484375,354.4921875,456.0546875,14.16015625,1758405247.2476542,1758405247.3184621
27.34375,379.8828125,464.35546875,25.87890625,1758405247.2513623,1758405247.3223684
31.25,-208.49609375,84.47265625,43.45703125,1758405247.2550702,1758405247.3262746
24.4140625,161.1328125,397.4609375,41.015625,1758405247.2587783,1758405247.330181
33.69140625,586.42578125,680.17578125,30.2734375,1758405247.2624862,1758405247.3340871
40.52734375,336.9140625,434.08203125,25.390625,1758405247.2661943,1758405247.3379934
34.66796875,331.54296875,374.0234375,27.34375,1758405247.2699838,1758405247.3418996
20.5078125,694.3359375,571.77734375,24.4140625,1758405247.273773,1758405247.345806
25.390625,690.4296875,492.67578125,23.92578125,1758405247.2775624,1758405247.3497121
38.57421875,359.375,249.0234375,30.2734375,1758405247.2813518,1758405247.3536184
37.59765625,285.15625,191.89453125,33.203125,1758405247.285141,1758405247.3575246
30.76171875,226.5625,86.9140625,33.203125,1758405247.2889304,1758405247.361431
38.0859375,148.4375,25.87890625,35.64453125,1758405247.2927198,1758405247.3653371
43.9453125,-398.92578125,-358.3984375,51.26953125,1758405247.296509,1758405247.3692434
34.66796875,-676.26953125,-466.796875,54.19921875,1758405247.3002985,1758405247.3731496
39.0625,353.02734375,315.91796875,38.57421875,1758405247.3040879,1758405247.377056
54.19921875,614.2578125,397.4609375,48.33984375,1758405247.307877,1758405247.3809621
55.17578125,360.3515625,208.49609375,42.96875,1758405247.3116665,1758405247.3848684
44.43359375,525.87890625,337.40234375,39.0625,1758405247.315405,1758405247.3887746
44.43359375,714.35546875,432.12890625,51.7578125,1758405247.319143,1758405247.392681
54.6875,502.44140625,253.90625,63.96484375,1758405247.3228812,1758405247.3965871
58.59375,322.75390625,167.96875,61.03515625,1758405247.3266196,1758405247.4004934
55.6640625,487.79296875,299.8046875,48.33984375,1758405247.330358,1758405247.4043996
62.01171875,243.65234375,107.421875,60.546875,1758405247.3340962,1758405247.408306
75.1953125,-50.78125,-83.984375,70.80078125,1758405247.3378344,1758405247.4122121
67.87109375,-523.4375,-341.796875,71.2890625,1758405247.3415728,1758405247.4161184
58.10546875,-227.5390625,-26.3671875,59.5703125,1758405247.3453112,1758405247.4200246
64.94140625,576.171875,504.8828125,59.08203125,1758405247.3490493,1758405247.423931
70.80078125,140.625,142.08984375,78.61328125,1758405247.3527875,1758405247.4278371
70.3125,-210.44921875,-64.453125,78.61328125,1758405247.356526,1758405247.4317434
55.6640625,415.0390625,425.78125,54.19921875,1758405247.3602967,1758405247.4356496
59.08203125,604.4921875,571.2890625,60.546875,1758405247.3640676,1758405247.439556
66.40625,237.3046875,278.80859375,59.5703125,1758405247.3678384,1758405247.4434621
58.59375,240.234375,238.76953125,44.43359375,1758405247.3716092,1758405247.4473684
59.08203125,485.3515625,404.78515625,51.7578125,1758405247.37538,1758405247.4512746
58.59375,304.19921875,316.89453125,57.12890625,1758405247.3791509,1758405247.455181
60.546875,-416.50390625,-141.6015625,67.3828125,1758405247.382922,1758405247.4590871
56.15234375,-491.69921875,-129.39453125,61.5234375,1758405247.3866928,1758405247.4629934
50.78125,458.49609375,585.9375,38.0859375,1758405247.3904636,1758405247.4668996
70.3125,534.1796875,553.22265625,54.6875,1758405247.3942344,1758405247.470806
60.05859375,110.83984375,226.07421875,56.640625,1758405247.3980052,1758405247.4747121
46.38671875,211.42578125,350.09765625,40.0390625,1758405247.401776,1758405247.4786184
55.17578125,589.35546875,564.453125,40.52734375,1758405247.4067233,1758405247.4825246
61.5234375,426.7578125,324.70703125,52.24609375,1758405247.4116704,1758405247.486431
66.89453125,-54.19921875,-37.59765625,59.08203125,1758405247.4166176,1758405247.4903371
60.05859375,173.828125,151.85546875,58.59375,1758405247.4215648,1758405247.4942434
62.01171875,499.0234375,345.703125,65.91796875,1758405247.426512,1758405247.4981496
93.26171875,52.24609375,12.6953125,85.9375,1758405247.431459,1758405247.502056
106.93359375,-548.828125,-341.30859375,96.19140625,1758405247.4364061,1758405247.5059621
90.8203125,-26.3671875,99.12109375,78.125,1758405247.4413533,1758405247.5098684
84.9609375,642.578125,521.484375,79.58984375,1758405247.4463005,1758405247.5137746
89.35546875,314.94140625,210.9375,92.28515625,1758405247.4512477,1758405247.517681
92.7734375,174.8046875,140.13671875,95.21484375,1758405247.4561949,1758405247.5215871
80.56640625,514.16015625,357.421875,88.8671875,1758405247.461142,1758405247.5254934
79.1015625,454.58984375,239.74609375,93.75,1758405247.4649289,1758405247.5293996
91.30859375,-232.91015625,-215.33203125,99.12109375,1758405247.4687154,1758405247.533306
54.6875,-191.40625,-95.703125,64.453125,1758405247.4725022,1758405247.5372121
35.64453125,461.9140625,411.1328125,50.78125,1758405247.4762888,1758405247.5411184
50.78125,385.7421875,327.63671875,64.94140625,1758405247.4800756,1758405247.5450246
47.8515625,-21.484375,16.6015625,61.5234375,1758405247.4838624,1758405247.548931
37.59765625,-53.7109375,53.22265625,59.08203125,1758405247.487649,1758405247.5528371
41.50390625,476.07421875,486.328125,48.33984375,1758405247.4914358,1758405247.5567434
