COMB1,COMB2,COMB3,COMB4,COMB5,COMB6,COMB7,COMB8,COMB9,COMB10,COMB11,COMB12,COMB13,COMB14,COMB15
20.174637745577435,26.1288324452411,20.318254502806557,20.45286002212337,19.484689249261567,25.521167960040025,19.827830520726984,19.677419850382144,18.68275542089971,24.80865769093611,19.029986293345573,20.00475716167932,19.102414446796686,25.140363452477967,19.350663541983263
25.856801242801943,22.159895965568403,23.26181199101862,22.745796204539893,25.345719354082767,21.540478650066184,22.70468102877573,20.99230680643756,23.570580269456983,19.78421548533977,20.95195335798817,22.672510252146655,25.23347955647282,21.487359711457994,22.633770677869474
26.46647423366509,20.10528317027279,21.129446004177908,19.78200137254819,25.71693796758236,19.50073297793601,20.18641936264656,19.06980640925459,24.995523679706743,18.89969727093662,19.430455249852606,20.678146069716423,26.369283633170067,20.118810031123303,21.0067910822327
23.09793120090246,22.45617255517298,22.457366326952336,21.331058263699088,22.41415505710125,21.554101057320437,21.555843542801743,21.051238680043856,22.059299244222693,21.2718843934024,21.274253793062822,20.83870217038159,21.784697934324782,21.05275012998708,21.05449220776161
26.485424926367408,22.620394059870318,21.692063066618932,19.502304131459,25.45151116909178,21.57672876894555,20.284513871796047,19.09381287273155,25.10962032963817,21.319024711691554,19.937567786139237,20.31516726713594,25.95629993270548,22.129997378009232,21.04058343759591
26.20456114317678,25.19818303925179,23.733925801851477,22.476858181759507,24.82420994878988,23.880966778426345,22.393592689922613,22.004006093617143,24.280943466360934,23.35505054393507,21.92031142049586,22.70469313545248,24.9819888953067,24.0345987912726,22.606867858931608
25.242887418171826,25.737315174985653,24.09171301767919,21.42156321029685,23.39992547685985,23.619967469886905,21.82930727987148,21.108722857216986,23.17336745202076,23.346458402104428,21.517010920384703,22.04765309228662,23.931431271005746,24.191655393999472,22.417782397312344
28.05182459766539,26.203099349436425,24.800413264581227,20.128498904937864,25.20477611756981,22.577719511483934,20.69415026922208,20.364873247967317,25.25269313257177,22.62609931661705,20.91225240282082,17.488990025512866,22.39132416431035,19.80140014777505,18.019652056538792
25.77562027463989,25.481722062852096,25.004702055362213,22.195001949691893,22.64988203358912,23.34986214005969,22.04872388396001,20.743728513172744,21.215602740366904,21.93708868650999,20.59294441405622,20.44575635301273,20.90635573821657,21.648072444759723,20.29699303675049
26.000841341699758,25.95727492555077,22.9612271587038,20.142378454292484,23.92150455151842,23.87627471576041,20.39411134355361,19.32556624424988,23.045999122734024,22.98345440820485,19.586441725889607,19.484398184664865,23.22982793639167,23.157448304811627,19.75987912327879
23.594697809893223,26.02984878945443,22.297804964827,21.30902266512056,22.04223731646928,24.58618145507015,21.03917786981094,20.934105421052987,21.766577897075116,24.33435380545281,20.643698175204943,19.368760650102598,20.12639629262212,22.70327306370376,19.09391863341273
25.12653537246624,21.11603629132409,21.11514189884026,20.110352036739936,24.060730357661,20.138788158912853,19.64176309127589,19.24474300514137,23.20076113261086,19.46725276048938,18.940254397947875,18.96644297776454,22.946254972335502,19.131234408119376,18.581375288247457
23.13293463382263,22.79927423199741,21.39343781055039,21.25335521974169,22.59377358578857,22.036528672439097,20.86952707926992,20.524951692846635,22.00355751092627,21.477501323923665,20.1065952420059,20.564273452458043,22.10849272056175,21.539098281606314,20.140351703918004
23.936322975603723,22.27114676721964,21.870741061044136,21.44124630816828,23.41234534756245,21.71828874712614,21.24232829241367,21.4048365594857,23.313623419153345,21.61864905010588,21.204026543229357,21.186304618083497,23.111249802541504,21.374747905868297,20.97444103731618
23.59574822191486,22.010048907627414,19.96751374462153,19.10022596820188,23.395814084937093,21.882353364038423,20.00655059533252,18.0822775094254,23.245475187495227,21.52125369838429,19.394693265851988,16.42773990908707,21.16429437187334,19.52611978911113,17.517232497863212
22.616735162574276,23.57372244448633,21.2546422940828,20.83689720063929,22.494085434622,23.547421105242336,21.02146996471234,20.11071370541887,21.65853405231085,22.6234983915212,20.32071615052825,20.058723661341624,21.617896982221104,22.593121178654787,20.258733167329243
19.96456744147861,21.05219376392415,19.174296690210703,20.88575989636457,20.178841591561188,21.00599551982105,19.535717159416524,19.929841446395585,19.1363154095566,19.85366816668407,18.43683392843671,20.063186394661308,19.30621561217641,20.1003198151436,18.625498442606837
21.316932998641168,22.631480124275345,17.723693942753876,19.21195471357068,21.4395504173649,22.777067425731385,17.400857186742577,19.15607205739588,21.260456592502432,22.474800155251167,17.563295379905213,19.463904763104903,21.449672165002184,22.73441019388695,17.909099794388517
21.453943843922527,20.79715214683853,20.671564825008574,20.932950304807417,21.552338960558878,21.15047108096496,20.960073478148384,19.986197250579966,20.773091804601883,20.15170992346,20.075271189751497,20.704694327076425,21.386110115043497,20.92039105536881,20.74186230429258
22.715779348104203,21.733893596645515,17.091619922329077,18.38545283385073,23.255002743469685,22.181629141135605,16.861376133733977,17.667968493663615,21.887297391365408,20.853224764902496,16.567202106698016,18.105385661999165,22.352417775916184,21.34907112636087,16.99044616545481
22.259352392727816,21.252920504149422,19.58270665757724,20.18625754996907,22.79500272397098,21.9417899599616,20.356618201677417,19.315832731579345,22.20999611283368,21.140020454148758,19.55550660424886,18.35441929698618,21.05241532796612,20.06816871833556,18.56090361729909
21.41930263733398,21.06436033851915,19.332244480440107,20.323554477507763,22.216164468373503,21.882957125419548,20.07553160480071,18.711370132861937,20.816395881121647,20.458372040787143,18.60168715606492,19.014236448177844,21.130499166790766,20.773892114599587,18.865177093934506
21.692209231928423,21.11303921205788,19.403063187287124,21.247073253060236,22.520040558304693,22.07736393378812,20.48943574994629,20.29793265063381,21.71845087903009,20.99792247372616,19.532825254265504,18.903532852814624,20.30843873076033,19.69467051704805,18.119591073446205
21.688915655418697,18.975767426773377,19.81914949587739,20.438625119536045,22.80585394926141,19.67260899679357,20.987467162030416,17.937887514538215,20.345911743326194,17.689783863918535,18.42950830610429,20.298380838888047,22.64523729228893,19.629411642460965,20.825509992027584
18.658843603886552,20.616292923436056,18.684701044966086,18.391355332428244,19.72500111663479,21.75914127637143,20.157073968086785,15.156093957866169,17.540844139098507,19.53963233445008,17.705939297332137,14.933128352131352,17.04685196021536,19.07352485366248,17.289018504986156
22.17115057040476,21.0322127837756,19.034613627944804,20.97809715653104,23.558118368127133,22.534449300292373,20.46431582667049,18.140394837377418,20.934864069653088,19.784473308562625,17.736029397566703,20.21653256068523,23.03405652404421,21.829667626540303,19.914886086408615
18.390715754701745,20.207036786216666,18.204293094696123,19.9674951283328,20.06804355377635,22.012367900761912,20.389771174113104,17.558458326342336,18.24292501712597,20.036426141726693,18.02227064714925,17.701500196192267,18.115909075075187,20.01522343889222,18.156415803159
21.173093861553664,20.838631716544437,19.010660679320917,20.93535916197157,23.32253602674362,23.176053476325222,21.42157977339388,18.57679279984958,21.224729502289964,20.88363083246762,18.96601209696605,18.752850157987936,21.29127332106684,20.966590925768337,19.12944461367881
20.81860275961801,16.944517627917076,18.668790819691576,25.59234267047148,27.574513645712308,25.40240526479433,26.407974018560733,18.051706297892707,21.68472448178821,17.83333474246419,19.62259408340939,18.64040807328267,22.195457544063565,18.32530664849942,19.991112546905757
19.39909337637015,19.270936064734663,16.512300022711223,18.27632933950412,20.887096420901344,20.556359892087293,18.46187483605686,17.074002956074967,20.024721881665844,19.81623597134472,17.358860242142416,16.368259270097358,19.429323122640174,19.31291485705107,16.489403282402854
20.877781259174288,21.183399396417407,19.374062709189054,18.11845082097121,20.74345619888264,21.037311272002363,19.27438549388291,18.18158869801494,20.80224722266338,21.09870180560989,19.334154731204755,19.2783219516138,22.13322457991765,22.462814095349778,20.573109384087616
17.726474117138043,19.820898343865327,17.46606181809935,17.340612509200174,18.75718881737285,20.68323188624128,18.32911614948312,17.216450867322475,19.132179325745582,20.94399376380104,18.36557735242937,17.937860112739276,18.744825365464525,20.95307314657429,18.685528345867677
18.025356633898436,18.92777888763485,18.475771511161525,19.853188493583097,19.29971933610193,20.199272563841557,19.74616347901404,19.694691388603697,18.94344841290839,19.95015074502804,19.60331053408323,19.89170153460854,19.44271222326748,20.29152772614944,19.776779809530478
17.78755355051159,17.49092282487543,16.6038752361179,18.47412986875773,19.56416473564526,19.276170985177547,18.694529097111285,18.21576506375682,19.60286387969176,19.23367297196663,18.19037151182589,18.02424250945427,19.639597585015277,19.383649932873105,18.5710637862594
19.445859074769388,18.991920042374907,17.567180712199445,17.98446030007968,21.18666688078602,20.70715130094245,19.304446055287396,18.87565806717668,21.49933172523821,21.033790025740657,19.960861324605528,17.728852331726607,21.6826162119108,21.210947367535912,19.46556864346301
18.747668257875677,18.353574231582066,17.95461747857604,19.066828985163724,20.69289867387955,20.33208184300852,20.07839743495965,19.50578101998593,21.2989768386037,20.775736869762603,20.555199376921948,19.661057781660908,21.169846493985983,20.869339250329457,20.62940285983899
19.113038412136,18.362488411984284,16.523127607596766,18.322824831515437,21.603364923994043,21.000599922154425,19.225931030508004,19.107101730437652,22.1244451224234,21.569570283971583,19.999616765642152,18.937271991929244,22.2927249081807,21.65042608300445,19.732073562914103
17.501582769399466,17.27127676646231,16.661891217361735,19.42975736966639,20.44463577996366,20.42493126553253,19.822081235415,19.50321768901011,20.878701699360573,20.653972840196243,19.97879105733277,20.106477797837957,20.94519872795184,20.98767772656669,20.439520431437614
18.699136380359025,18.92204451877582,15.451678078908849,16.454613614117928,21.075958805470908,21.324056181828087,17.965914629196458,19.00383738822988,22.48791197161643,22.41121611541413,18.489260490454758,16.278702476986382,20.81307927476956,21.060400273250178,17.68223819837687
13.09187031570501,16.131754897572492,16.038931233455784,18.99529615330628,15.806272900704911,19.369396901915884,19.53239676870591,19.917613612565987,18.51726682711495,20.194110637951592,20.24497006636589,20.026224276710103,17.012782301256077,20.18254986634012,20.530128361871576
14.402649920755035,17.918399254987733,16.985843326482087,19.899380734034292,17.065483098326887,20.84618802876763,19.869161849292123,21.212894724404496,19.14713754734673,21.68795186310781,21.151053456784098,20.125693524988545,17.089287692268673,21.36247334801174,20.177571106629085
16.038106594301915,12.426325456513442,15.631743508893784,17.015975016720493,19.19934401784864,16.221066709262175,19.151789652112956,18.71700123580676,19.990508518350477,18.215859884573568,20.188853964771024,16.876824919784262,19.231311077878445,16.310549444460698,19.044211346775977
18.23118064243983,15.714006293279269,16.110484483879556,16.154039342500916,21.01257581168808,18.64894351741841,18.745131159236283,19.53856594213847,22.368099378015454,19.33276724366929,20.90045885182637,17.185725005834467,21.549821088243192,19.4385680409868,18.987000891801728
18.466953990702223,16.5002439029734,15.271654938591984,17.917649671260055,20.48386058963833,18.722070219896786,16.700414512317945,20.789674667078277,22.096036829540843,20.154100893572014,20.10514991809542,18.52853359074938,21.29336878690226,19.86817519939916,18.01715014635885
18.65532193245665,19.233675553695672,17.113509354831923,19.950945263693832,20.941158078027595,21.53995045848092,19.43161505467828,22.313689245629064,22.388750022802416,23.049535775907906,21.93169161806937,20.40554553858212,21.94555112327639,22.510527924943425,19.70407918205025
16.38221367929855,16.15909214267272,16.997601854451055,19.14682887860729,18.64050111247263,18.69594620804581,19.6389262978536,22.01041513936033,21.951408171405696,21.13460089428597,22.385831795249885,19.655075829580937,18.758217342007875,19.45446187513276,20.125080930244696
16.703525601540925,16.14421550153175,16.122773764972354,16.292723867021934,18.76996445054296,18.256566990128103,18.100897666813907,20.98583827276122,22.216356477315117,22.49051239903665,22.39726133029557,17.69164794983201,19.891635884090405,18.63715459091596,18.1964716839557
17.298703004259036,15.565318419934872,16.31317737956663,19.824755723885318,19.04372602706381,17.050927519536184,18.345130921174505,24.06288109254449,23.51485847903177,22.84269077255156,23.26481453064844,20.115674270615536,19.5209244088311,16.064838364930573,18.573071448516437
18.870363580297987,17.569916529677997,15.94303261119971,17.14451239520066,20.53877707104196,19.13431372141178,17.10017530723347,25.26792076252372,26.880726318479937,26.2442832702929,25.43840857359656,17.933890404361797,21.01482641085652,19.56193493238104,17.25300184995161
17.52518310888559,17.80025370722559,15.60158099573823,17.572730553413376,18.950807445713995,19.274938668427936,17.636427590601137,24.74577933520992,25.79696552271633,25.951783952246085,24.739928827369944,19.32481810075848,20.175221527975708,20.534992863707053,19.295656715656783
18.19216149494743,16.75479646870429,17.542141096239575,16.570338695118902,19.58922065550704,17.991341701386723,18.849532147773285,22.493366634149584,23.92281325274331,23.276779933208324,23.701102836461413,17.279455285039724,20.17571882903842,17.822090126805822,19.291652079508708
16.28707958823936,17.188298218086654,17.91841562601668,18.72853420763688,18.03776984052356,18.580858826785715,19.50688256945286,22.58181052136828,21.94420441495337,22.72954891673393,22.99920554467072,19.442580692030035,18.653317996662583,19.371974505820297,20.1452347357952
17.952965247948665,15.39650850375678,16.965900687097836,18.907493940054067,19.16067858263876,15.89378028410545,18.15020719172112,22.43993210500333,22.29008194506655,21.012202741896235,22.000922699410854,19.89021638900671,19.673765787165376,17.51531916718361,19.1384845222275
18.748017346688496,17.582480076777728,16.64816077971421,16.70013507467776,20.002699723148083,18.714860290125543,18.308597271737742,20.541850027082848,22.416158261497262,21.499278187968663,21.26676910287505,18.247047794187413,20.610106694237835,19.02129839789653,19.45302453497214
18.68022506133101,17.85278924515117,16.84948690611319,18.68780729731548,19.906508981438584,18.94859940875544,17.7680195771272,21.06569383101252,21.29139123270837,21.659407814214408,20.8902588543365,19.513546592635823,21.09703995345343,19.53002951172148,16.566230438730475
16.664415215167683,16.38622759103263,17.068299517166377,17.05675241788087,17.986732780650097,18.10179180720485,18.748576020277568,19.40680737227927,20.85683058688839,20.56431047135387,20.652004749288142,18.577227192582985,19.47548431001517,19.635419706768136,20.105733531358894
17.639211440011685,17.901786453234656,16.770549855260914,17.558759685418124,18.578054924469672,18.95986342343289,17.58428688974351,20.267352517776928,20.73370671435741,21.27648928867329,20.024536203897664,18.58413133393429,19.097750459436423,20.238663973127164,16.18455395742387
17.059109038129254,17.217999518867686,17.712141296766248,18.71183539873605,17.667075999142252,18.260090588477247,18.765471175555422,20.533905606476363,20.071418134879757,20.56959151696964,20.73391697338513,20.765416397350496,18.76187844525113,20.497063074961208,20.85384390170117
17.916228394818567,21.125587643122323,16.34162977260717,16.317512373211922,18.909291959832963,22.076776275614925,16.868411099994557,18.8051522305458,19.678372138968943,23.4858956345884,19.32162165637628,18.03788270637344,20.561694591352456,23.64590336973501,18.40202817188745
17.38341166474011,17.50062660483049,18.229043324698434,18.58256938501298,17.903512481887464,18.37881676508424,19.040978671084336,19.790741703276325,19.25639261266488,20.41154826896449,20.43214294314399,20.892386621789463,19.84515931716174,20.730099084913405,21.290293834530196
18.19316368433141,17.590756379058305,15.007806049002378,15.663914630465758,18.929594759636053,18.55838286130384,14.736377620579326,17.328782602074885,20.120197914076357,20.11223537383778,18.01333229847204,18.165556504631724,19.51894939929697,20.528161652005725,18.4205654938102
16.41725499312198,18.846650775269957,16.775575212316248,18.86559432284061,17.413377158752702,20.26471507867338,18.476818506117763,19.6397875553752,18.872807421412496,21.310480888660862,19.300431715144384,20.826149623257717,18.896546767225257,21.915645277988112,20.515010724417365
18.161040820148543,15.693946384937105,15.224242428211248,16.832698681319542,18.948054006509704,16.515639522543236,15.41698866823144,18.7501900963077,20.19288081634762,18.601957938444,17.677935008338917,19.310444824244616,19.98210475376486,19.416748610567645,18.65750339063103
17.222190546515673,17.40193858771112,16.382356249222177,17.868494668222294,17.722417757612067,18.000120122652397,17.407595854338588,19.331180979275004,19.117480507867292,19.68075793733247,17.83817861172765,20.25368223126091,18.552906438691764,19.740087115853704,19.73218245878656
18.002506121716888,18.0945185633596,16.759511643937977,16.444921431882932,18.708568437954145,19.089147797409588,17.427927896395545,16.759101491658615,19.463453957657315,20.220076546381744,19.00964224331901,19.823731507278666,20.815717960529646,21.783955264154887,20.04586897053237
17.443692356653113,17.045978626399044,15.888936420822157,16.83457213741331,17.906710264235006,17.536760995205068,15.97192882199748,18.028405358284047,18.899953192694063,18.702470569960862,16.673525560860515,20.81176839642107,21.53515280732539,21.29424148313569,19.92289326110028
13.874119598284956,19.695952633402563,17.349277157003936,18.204248298246107,15.471474583238672,20.37921435206024,17.954813650027585,19.625806448867955,16.96956655142144,21.57015842291184,19.432097714907485,21.350814272466486,19.596484850800604,22.97910887951354,21.047106830814897
17.434166872178537,15.903211182981536,16.215546975819283,16.150367825842718,18.062399669000843,16.55651267493895,16.72771037573185,15.123256724636237,18.789672209037317,16.992987022830356,16.731939532495723,20.722995836774093,21.928261493679543,20.972698478139307,21.026962473828213
18.48157043958798,19.29350897430388,16.77748433607476,17.51938124657413,18.980790224701096,19.73261918000139,17.005709067487505,18.133220171638392,19.74472488615868,20.444290786090725,17.761626148439326,22.331086468654007,23.42400757416712,23.412529003868237,22.166021021856523
17.627857640138263,18.26933533257696,15.314686211671392,16.82657176057357,18.08098401488983,18.73487858949488,16.143856853697176,17.87659683132526,19.644898015702697,20.22129243903498,17.60477884464719,26.60839673601518,27.34312482478945,27.65809139104112,26.236004761013827
18.991326805323737,18.457886971955848,14.543540187732628,16.61757310855982,19.247550739026103,18.76913429249569,14.198863634973552,18.10289074809708,20.488231354587,20.09459796810984,15.56006724246503,21.203155261890693,22.95464991694281,22.21950897099791,20.072384823213003
19.12949896685373,20.099328751435685,16.011289538359,16.12773754801705,19.594256428848364,20.592201249145088,16.751190180309113,17.188603191992925,20.569676081078484,21.570727453574563,17.889315992462908,17.549130057553125,21.630523976777063,22.48717115916719,17.28943288200366
21.05461331634441,22.72668785923612,17.11401845368734,18.239266561654347,21.751072054788345,23.427647309629936,17.730574543039662,18.031618362285744,21.4837924820738,23.152886585587478,17.544171398238415,19.495773472663277,22.82868274525625,24.49338090536188,19.07281490722432
20.35163984857626,21.46291710887644,16.839257689181377,13.048582300108166,18.72618378346633,19.841189946658467,15.256137267893978,13.93524645914883,19.660320535346507,20.77193175426027,16.194726172774857,13.97884555374118,19.51824827652229,20.635372184563572,16.004685214561256
18.86516828197245,18.97408340880549,15.225836217291718,17.750519701831262,19.52761995946492,19.61487944444665,15.672328367164356,17.97201050745454,19.50905723357288,19.61391178301678,16.15833086633976,18.4963599119746,20.256604198412717,20.323596563177844,16.531900280930085
17.540372930943338,17.376522438436748,15.97828239574094,11.882520153815644,16.601834095115848,16.4847814664758,15.185037449707991,13.78811537716421,18.21243335883161,18.10900628712998,16.95862811050635,14.91065594775233,18.99206033677907,19.008405381414736,17.894297484353793
18.263625281527364,17.321518704267458,16.66442379987545,15.430055569754549,18.238055239421357,17.305937842292977,16.67701390901191,16.95957722228958,19.37477005394833,18.40135099729413,18.088471087033728,15.996213713379984,19.002905355495837,18.099955053663194,17.337051833196895
18.930889815853124,19.313392116716106,16.6403269444123,14.644525235793074,18.661307593312568,19.04780579776037,16.289983330815023,15.156221951871098,18.96913428924889,19.348959233245075,16.671884356987476,15.55882271609796,19.357237563105183,19.735861567719414,17.055810562786732
17.28645452451732,18.192434671769885,17.138822443276112,16.648704797231975,17.838771320361126,18.67251633219293,17.570360311323682,16.278242561645218,17.458660277913495,18.301446588326147,17.208955025447853,18.24686715053412,19.448117454994435,20.039397962659287,18.863416965387856
18.5940861064879,18.348172953921623,16.39719384221297,17.106000249238612,18.99395215398822,18.7387908395065,16.72651144766646,17.77143160880053,19.49401303141238,19.232475628632,17.428166411538555,19.550242290096055,20.99160094427003,20.703440542513405,19.21620830548016
15.548008664878218,17.474453078409105,15.984734520726352,16.479375160086708,15.697406429944536,17.69017088053598,16.062505531866442,16.96665763118651,16.218181665790198,18.188048377204755,16.776641002684777,16.257131855556295,15.422931438591627,17.534833878313325,15.916334537730522
16.90340898501884,16.983021496122483,15.941759847021231,15.14462232026938,16.037622257981305,16.12182882112406,15.14092592508014,15.542937526770723,16.413649101038377,16.498466062481356,15.535822714938291,19.342781050350027,20.00397166445321,20.08611843417782,19.308761414167492
17.107342975696547,16.727174486219955,16.313577207988878,17.533142383795695,17.988820053795326,17.60919557978112,17.488055459903933,17.20786800724716,18.006297366493488,17.595869851209784,17.142855166187566,18.383674027295584,18.869356441631844,18.346788494788512,18.494475639007906
18.19013627291351,20.290986954067264,12.740487987787102,15.96770630762784,18.66012201755102,20.77049963417728,13.643664126930862,14.886601903568849,17.603097364033744,19.729091030240795,12.3658840791525,18.19129686947776,20.260296367278,22.47245477638813,16.33934968206258
16.651180928215776,14.507576165760817,15.280943954900533,16.319643050809933,16.609388496337438,14.459570474496962,15.359092984110388,18.10328143000274,18.84980072857432,17.101436754051747,16.781264253702773,19.00859123142026,18.873622026162163,17.41227373364012,18.06467341648618
16.386369617875292,15.933028409761231,14.702279611337932,11.374481324509452,15.23173660008252,14.771734334261572,13.52000651925892,15.16242091084133,18.642227801016563,17.913300237125654,17.081795811109245,17.32930494934844,19.229425244344203,18.87430233619252,17.27441887067723
15.853009100930096,15.805332221107657,15.301621240044271,17.163870918262162,16.070401831664864,16.024830463079095,15.545496312110345,17.705313674763847,16.589956870120314,16.534760122523057,15.934997152554123,18.53565142775989,17.213847326484824,17.13314314838166,16.624453064254936
17.44085167449532,18.089455525351,16.206205927777134,15.23833998862274,18.21376034777544,18.87614741228031,16.93804060287829,16.241467028987643,19.00900955497612,19.65348019015137,17.82138097121902,17.925531137341626,20.23197562528545,20.759008046777737,19.112179386575477
17.28358874054537,18.06834153295756,14.943175319333246,14.859302690895632,17.455908502043933,18.24663481448795,15.1909460654419,16.509677637239076,18.89751579861993,19.660698369402176,16.261235365522346,18.375459457129477,20.44076681911693,21.151605245871675,17.32030949681829
16.759404735796657,17.995903662060222,15.825072489952284,16.781352827552293,17.483312824193426,18.758743312623807,16.516970995709595,15.692280323920446,16.37447910529015,17.595633188861683,15.434340486137437,18.66457087384604,19.33699680021876,20.41270582892007,18.402924845857864
14.08554729660615,15.474969000446238,14.82991583177138,16.051241739224896,15.405852776451326,16.762433387461517,16.142215270935765,17.37947919361903,15.96198828854619,17.9123329123027,17.044369559529493,18.2928328818322,18.51593593159046,19.596282513820093,19.059762620748835
14.868894651752225,16.341400787140106,14.90966262072439,15.786620142704916,16.237239952718493,17.738687019641606,16.270458891337817,16.262633675984024,16.97466322567352,18.426573595237876,17.08159922656999,16.56544234656028,16.553948422772056,18.35292128220011,17.044435783962474
13.106314485736704,15.017623065973694,13.415200486098689,14.66590683501914,15.86910595232576,17.854508514128177,16.352672388463358,16.65776620344386,17.750051030158655,19.399963880014703,17.79504111675921,17.386342249897478,18.327026280683302,19.98431832427679,17.40327997087092
16.97213955692566,16.511222033522067,14.422877071013158,16.196780867086467,17.902913721588575,17.461739739649236,15.471559401029678,16.76252327377731,18.91690820863808,18.472760392246023,16.05567715950372,16.965186402796526,19.54095039108792,19.222905516840694,15.63339145983892
17.085026904584204,16.224709126872543,14.788100508751382,12.804953973418096,18.579022929322484,17.718412139544565,16.481645116735358,14.379794239460097,19.102275441137905,18.301564792059573,16.37042882395292,16.76690595386943,20.3166799413848,19.502194641146275,17.60126966915889
15.667771869577404,15.073079030350724,12.010642790601793,15.496026205749208,17.60746227677666,16.989279759607044,14.418209701666823,15.858639606416627,18.969553595311663,18.43540001921759,15.37040418427252,16.58483138073922,19.54886718935756,19.011471766668585,16.03046347933599
14.461538924155011,16.75833050492738,14.952290417518933,15.601783281114612,15.936339839383043,18.28889115057845,16.535026454413803,15.938072804588067,16.697249457560023,18.88604598663431,16.96199908496888,17.436500818215023,18.210459570292127,20.16576366656713,18.316075761762995
16.386033870704953,17.696244930964813,13.873666633670638,13.64618810594312,18.46565241809887,19.811801652870276,16.09478592281005,11.805014169203536,17.032895395178148,18.3348616004783,14.495767278536674,15.152603658044768,19.6457147540909,20.873281182076585,17.051772715871216
16.497178824281796,17.96178585668897,12.434539245860488,14.70335854282416,17.084456745796572,18.56152120119433,13.265775277019516,13.83150373363178,16.378502385529288,17.83456636343506,12.294205987092136,15.65649383271308,19.48251890549646,20.781338054628595,15.743128320572032
14.180729581862828,16.005807634899238,12.28092264450378,15.646769092520344,15.852686892234903,17.755516254853635,14.30607317464968,14.776992121413432,15.22377763051823,17.045667512513404,13.224695228863045,16.83511031915485,17.860221999175195,19.320174446000145,16.409425682012746
14.834738132144912,16.787513648760918,14.08269811953354,16.443720236617285,16.123165244387472,18.06092676096577,15.64445714638231,16.798059332368194,16.871975279203696,18.77291560120954,14.989944398362905,17.238830557032042,16.95663929086312,18.716502154865008,16.421315786262117
15.960917772853936,17.314028806563954,12.906695198975962,13.38287290409377,17.143081867352816,18.49449678837655,14.19882065618025,14.78821185382001,17.89206587971229,19.480463060796797,16.132402480147885,15.346600312901892,17.72320080448027,19.15828193192737,15.758331400345345
17.02969089880645,17.765158812269,14.107627615654703,16.754278086228155,19.14699315696539,19.8789756174162,16.24039262390793,17.03909251560956,19.688564814684785,20.434640833947096,16.72609886959363,17.934398515626963,20.31528667421871,21.022554528458446,17.638303963290088
16.476482334135955,16.85305501898964,13.153341193965822,13.97305686807928,17.988278814753354,18.397788296255147,14.685632269894176,15.446791752650885,19.1878343364753,19.51360468779057,16.16252068260147,16.002216769812858,19.699953449197324,19.94947522638793,16.320075847528354
14.717932109117244,15.395360386354646,15.66716665845456,15.540045405204612,15.846211500169003,16.574222274673925,17.066548960295865,15.76676225742828,16.884045832945876,17.60564828087944,17.37712171647166,17.388578451624365,17.841653256395027,18.369007896391302,18.43361681345445
16.28347329017878,16.18483000532866,14.301949186113864,16.780246918077953,17.463770486499325,17.35847439486844,15.771821429036152,17.398313705820936,18.10342263487807,18.109462711207044,16.508795691187434,16.712833012736734,17.9290605543868,17.848817614824583,15.558313312744804
15.387492748767755,16.963804543133893,15.325581444756622,15.100133689791717,16.39346741844915,18.04488979660209,16.411874329028606,16.255238778312684,17.75247153743316,19.22744475944972,17.366701422505546,17.12444341581551,18.28216572282854,19.63772156255491,18.105267063801172
18.051682159772763,19.22741937217569,12.76754917286088,14.921017480325986,18.945009880048087,20.134332298597503,13.440986006673862,15.221819860410156,18.85375917253949,20.03386311088056,14.12255632180103,16.871040448247037,20.307259635643128,21.4433476481604,16.00701242967721
16.130331374479923,16.267366013150678,15.40145825894066,16.33981201147385,17.3320758360529,17.521540676382244,16.77337792482915,15.94199860736421,17.259826826417786,17.363185339229965,16.44331129147507,16.221857556762842,18.996780904989777,18.95389363704064,17.204399859212906
14.9248882746165,17.155739403283153,13.856095526160397,15.077806942739851,16.012510633324375,18.3129231585588,15.166429955945702,15.236335649808492,16.9762185687705,19.2140828998454,16.56307168782393,15.36060716595471,16.61019756624883,18.757375606824542,15.554950386135191
15.201559708423837,17.29638659731375,12.857969100895197,14.437869949774385,16.070336862935076,18.092945328511387,13.013591576155624,16.00451492651823,17.33227980449934,19.36233763787297,15.48118760656244,17.519264406995422,17.468915526182318,19.82430663428469,16.759200539003483
15.91088454955776,16.136234173685896,13.017127066830016,15.820606850013162,17.109857312570487,17.695761915923256,12.70382399507442,14.930564296235191,17.87771613483543,17.62969495268117,15.59094601249828,16.10313613557828,17.854732630308085,18.24858718063461,15.326979673657547
15.625167825541084,16.65735197838595,14.949064216470063,16.34371248404417,16.456341513601853,17.5212440980154,15.735886594461508,16.55304975898446,16.6541479556435,17.610128012844136,16.020730360810347,17.034352626596853,17.139456906384382,18.028856022370583,16.365559962660377
15.295218876135072,18.43263049474021,14.51309520264421,14.695353006097738,16.594900620418183,19.60358930044034,15.382065495281672,16.512328124513015,17.696427778894304,20.59093593136525,16.922641136819067,17.261261692861275,17.648418962969636,20.89034295282921,17.78313682848738
14.692641555210129,16.94179464032753,14.387064737922968,14.75380331353075,15.219691155285997,17.370264358602164,14.86367876189722,15.377270405526478,16.057960695182054,18.217287799572738,16.100481170536206,15.845280162992276,15.556504539340422,17.91659347257094,15.532775669765083
16.27630618685176,18.64828911567652,14.984572792253417,14.698051994261094,17.307599936054178,19.77505325411253,16.01056924326584,14.931344756565514,17.340174126057796,19.90044679586256,16.43221249040587,15.995361399391944,19.02843836450685,20.96533241873241,17.661689614191147
